genes	logFC	logCPM	LR	PValue	FDR
PTGDS	1.23709275870034	9.61514763758727	5312.18821988438	0	0
SLPI	1.23560734440481	9.57007346837496	4450.69929097182	0	0
KCNE4	1.22864507096548	9.57356856514522	6106.15372025236	0	0
GAP43	1.22404079187376	9.96632162481582	9162.37805470117	0	0
BGN	1.22034498785053	9.56058954972404	6068.30108475966	0	0
GDF15	1.21728531786354	9.563272072085	4559.21978516914	0	0
MYL9	1.21316403176025	9.55076256938541	6141.77784567014	0	0
PCOLCE2	1.20647021345433	9.58875727865111	5916.66335929032	0	0
MT1E	1.20485649118538	9.83852125407328	8346.00812821188	0	0
CALD1	1.1990842246817	9.93900895384393	12702.0534833337	0	0
IGFBP6	1.19180759980728	9.54086700219165	6227.83160621725	0	0
SLC16A1	1.18248319094511	9.68652038293754	6983.46771833727	0	0
RDH10	1.1723881417745	9.57022631504002	5497.82734121236	0	0
APLN	1.17022200821808	9.55028397273816	5453.94998899526	0	0
ZNF395	1.1592777129721	9.55998608026675	5414.70900526361	0	0
SAA1	1.15924026081882	9.55487621021741	2393.02954192382	0	0
NXPH4	1.13888765627261	9.5332764297385	6065.64659575523	0	0
ACTN1	1.13529555884474	9.71023149252037	6750.16582284936	0	0
DNAJB9	1.13186683165336	9.73671668509911	7154.76484420629	0	0
IGFBP2	1.13114506408327	10.1525135546036	6255.92473970394	0	0
MAP1B	1.12834999323533	9.96366257189417	11019.7326342329	0	0
CHL1	1.120930321769	9.64764847099653	5619.05290018868	0	0
GBE1	1.11990193917511	9.62769433392956	5356.60858825207	0	0
MT2A	1.11624796065643	10.503172927771	25309.4154697404	0	0
MT3	1.11385940333044	10.1894294751069	8423.49613314238	0	0
LTF	1.11234710215507	9.55662426673209	2368.42402628553	0	0
FKBP10	1.10825076871006	9.67096403196377	5795.37948810868	0	0
SERPINE1	1.10630874355092	9.65426167711774	4262.21413955973	0	0
MEG3	1.10252742930465	9.75103588521246	5019.80818906606	0	0
CLIC4	1.10111233032843	9.73766107918051	6733.82217944936	0	0
FLNA	1.0941653499608	9.68611024528063	5844.86064794038	0	0
CNN3	1.09292683535121	9.96845560428201	10689.7321820846	0	0
LINC01551	1.09145050769775	9.56330182133788	4712.04218808196	0	0
SPOCK2	1.09025874210788	9.5821078213942	4685.46154884019	0	0
F3	1.09002375595006	9.69348423043175	5200.1142127916	0	0
FERMT2	1.08524559916938	9.66747573350644	5478.8788734251	0	0
SMIM3	1.08248327027811	9.70029870962018	5908.69189504147	0	0
ZNF667-AS1	1.08022173320683	9.69748296105955	5839.75220511998	0	0
EFEMP2	1.0720820667929	9.65056964962135	5115.75055872176	0	0
MRPS24	1.07141340833167	9.55977482050219	4547.02492602196	0	0
FRMD3	1.0674974487108	9.55058153646771	4625.77550151186	0	0
MXRA7	1.06667417057549	9.62612969038735	4783.57966501253	0	0
S100A10	1.0625178180789	10.0989198274872	11874.9131387009	0	0
SYNPO	1.05827608569434	9.5320480876057	5238.86949259624	0	0
ZSCAN18	1.05089810832227	9.62647957459308	4629.56928703828	0	0
VOPP1	1.04989006936239	9.84825974510711	7513.37653171222	0	0
SPARC	1.04815040719023	9.94471386931813	8037.2313515381	0	0
FKBP9	1.04798710444717	9.63309208252481	4667.83052041227	0	0
MOXD1	1.04587792170511	9.57590100327684	4189.47296373789	0	0
